transaction_id,settlement_id,payment_id,gross_amount,fee,tax,net_amount,currency,settlement_date
txn_00930,set_00930,pay_00930,22975.2,459.5,82.71,22432.99,INR,2026-08-29
txn_00931,set_00931,pay_00931,2210.32,44.21,7.96,2158.15,INR,2026-08-09
txn_00932,set_00932,pay_00932,7898.33,157.97,28.43,7711.93,INR,2026-08-13
txn_00933,set_00933,pay_00933,7703.96,154.08,27.73,7522.15,INR,2026-08-11
txn_00934,set_00934,pay_00934,9395.32,187.91,33.82,9173.59,INR,2026-08-09
txn_00935,set_00935,pay_00935,12819.54,256.39,46.15,12517.0,INR,2026-08-22
txn_00936,set_00936,pay_00936,14951.0,299.02,53.82,14598.16,INR,2026-08-29
txn_00937,set_00937,pay_00937,9654.38,193.09,34.76,9426.53,INR,2026-08-11
txn_00938,set_00938,pay_00938,12218.09,244.36,43.98,11929.75,INR,2026-08-27
txn_00939,set_00939,pay_00939,17366.48,347.33,62.52,16956.63,INR,2026-09-01
txn_00940,set_00940,pay_00940,4413.55,88.27,15.89,4309.39,INR,2026-08-10
txn_00941,set_00941,pay_00941,12292.09,245.84,44.25,12002.0,INR,2026-08-09
txn_00942,set_00942,pay_00942,4758.75,95.17,17.13,4646.45,INR,2026-08-23
txn_00943,set_00943,pay_00943,15523.31,310.47,55.88,15156.96,INR,2026-08-19
txn_00944,set_00944,pay_00944,23800.86,476.02,85.68,23239.16,INR,2026-08-25
txn_00945,set_00945,pay_00945,3499.71,69.99,12.6,3417.12,INR,2026-08-20
txn_00946,set_00946,pay_00946,24099.34,481.99,86.76,23530.59,INR,2026-08-26
txn_00947,set_00947,pay_00947,16361.44,327.23,58.9,15975.31,INR,2026-08-21
txn_00948,set_00948,pay_00948,17148.95,342.98,61.74,16744.23,INR,2026-08-21
txn_00949,set_00949,pay_00949,17782.55,355.65,64.02,17362.88,INR,2026-08-23
txn_00950,set_00950,pay_00950,12268.62,245.37,44.17,11979.08,INR,2026-08-06
txn_00951,set_00951,pay_00951,14178.41,283.57,51.04,13843.8,INR,2026-08-13
txn_00952,set_00952,pay_00952,7373.04,147.46,26.54,7199.04,INR,2026-08-15
txn_00953,set_00953,pay_00953,5698.6,113.97,20.51,5564.12,INR,2026-08-16
txn_00954,set_00954,pay_00954,4288.4,85.77,15.44,4187.19,INR,2026-08-23
txn_00955,set_00955,pay_00955,14184.7,283.69,51.06,13849.95,INR,2026-08-25
txn_00956,set_00956,pay_00956,13788.18,275.76,49.64,13462.78,INR,2026-08-08
txn_00957,set_00957,pay_00957,14460.58,289.21,52.06,14119.31,INR,2026-08-15
txn_00958,set_00958,pay_00958,19400.31,388.01,69.84,18942.46,INR,2026-08-19
txn_00959,set_00959,pay_00959,18943.98,378.88,68.2,18496.9,INR,2026-08-23
txn_00960,set_00960,pay_00960,13704.2,274.08,49.33,13380.79,INR,2026-08-22
txn_00961,set_00961,pay_00961,2650.17,53.0,9.54,2587.63,INR,2026-09-01
txn_00962,set_00962,pay_00962,18808.5,376.17,67.71,18364.62,INR,2026-08-16
txn_00963,set_00963,pay_00963,21882.77,437.66,78.78,21366.33,INR,2026-08-04
txn_00964,set_00964,pay_00964,11298.34,225.97,40.67,11031.7,INR,2026-08-18
txn_00965,set_00965,pay_00965,21568.77,431.38,77.65,21059.74,INR,2026-08-06
txn_00966,set_00966,pay_00966,11032.84,220.66,39.72,10772.46,INR,2026-08-08
txn_00967,set_00967,pay_00967,19413.23,388.26,69.89,18955.08,INR,2026-08-13
txn_00968,set_00968,pay_00968,5325.97,106.52,19.17,5200.28,INR,2026-08-29
txn_00969,set_00969,pay_00969,17259.43,345.19,62.13,16852.11,INR,2026-08-30
txn_00970,set_00970,pay_00970,15955.99,319.12,57.44,15579.43,INR,2026-08-10
txn_00971,set_00971,pay_00971,15442.16,308.84,55.59,15077.73,INR,2026-08-12
txn_00972,set_00972,pay_00972,20155.47,403.11,72.56,19679.8,INR,2026-08-28
txn_00973,set_00973,pay_00973,7099.02,141.98,25.56,6931.48,INR,2026-08-27
txn_00974,set_00974,pay_00974,24477.1,489.54,88.12,23899.44,INR,2026-08-16
txn_00975,set_00975,pay_00975,7304.4,146.09,26.3,7132.01,INR,2026-08-15
txn_00976,set_00976,pay_00976,23814.69,476.29,85.73,23252.67,INR,2026-08-26
txn_00977,set_00977,pay_00977,24638.66,492.77,88.7,24057.19,INR,2026-08-07
txn_00978,set_00978,pay_00978,3476.16,69.52,12.51,3394.13,INR,2026-08-21
txn_00979,set_00979,pay_00979,22977.34,459.55,82.72,22435.07,INR,2026-08-15
txn_00980,set_00980,pay_00980,21689.49,433.79,78.08,21177.62,INR,2026-08-08
txn_00981,set_00981,pay_00981,17565.52,351.31,63.24,17150.97,INR,2026-08-09
txn_00982,set_00982,pay_00982,6316.96,126.34,22.74,6167.88,INR,2026-08-17
txn_00983,set_00983,pay_00983,20729.2,414.58,74.62,20240.0,INR,2026-08-20
txn_00984,set_00984,pay_00984,12287.52,245.75,44.23,11997.54,INR,2026-08-29
txn_00985,set_00985,pay_00985,15846.81,316.94,57.05,15472.82,INR,2026-08-31
txn_00986,set_00986,pay_00986,10414.2,208.28,37.49,10168.43,INR,2026-08-23
txn_00987,set_00987,pay_00987,1980.36,39.61,7.13,1933.62,INR,2026-08-07
txn_00988,set_00988,pay_00988,10130.98,202.62,36.47,9891.89,INR,2026-08-15
txn_00989,set_00989,pay_00989,17398.12,347.96,62.63,16987.53,INR,2026-08-19
txn_00990,set_00990,pay_00990,11421.92,228.44,41.12,11152.36,INR,2026-08-25
txn_00991,set_00991,pay_00991,161.58,3.23,0.58,157.77,INR,2026-08-07
txn_00992,set_00992,pay_00992,18300.21,366.0,65.88,17868.33,INR,2026-08-23
txn_00993,set_00993,pay_00993,15907.53,318.15,57.27,15532.11,INR,2026-08-19
txn_00994,set_00994,pay_00994,21267.65,425.35,76.56,20765.74,INR,2026-08-27
txn_00995,set_00995,pay_00995,10003.13,200.06,36.01,9767.06,INR,2026-08-22
txn_00996,set_00996,pay_00996,20638.71,412.77,74.3,20151.64,INR,2026-08-25
txn_00997,set_00997,pay_00997,6786.57,135.73,24.43,6626.41,INR,2026-08-15
txn_00998,set_00998,pay_00998,8510.1,170.2,30.64,8309.26,INR,2026-08-29
txn_00999,set_00999,pay_00999,3351.8,67.04,12.07,3272.69,INR,2026-08-25
txn_01000,set_01000,pay_01000,19728.76,394.58,71.02,19263.16,INR,2026-08-05
